
Skipton Kindergarten,SKIPTON,3361,22,Working Towards NQS,2966,169
Meredith Primary School Council,MEREDITH,3333,40,Working Towards NQS,2967,174
Ilim Learning Sanctuary - Dallas,DALLAS,3047,21,Exceeding NQS,2968,180
Chabad House of Malvern/Toorak Inc.,MALVERN,3144,84,Meeting NQS,2969,148
Fairhaven Kindergarten,CRANBOURNE WEST,3977,81,Meeting NQS,2970,198
Wheelers Hill Child Care Centre,WHEELERS HILL,3150,101,Working Towards NQS,2971,199
Happy Feet Early Learning Centre,CORIO,3214,120,Meeting NQS,2972,117
Wandong Out of School Hours Care,WANDONG,3758,60,Exceeding NQS,2973,154
Camp Australia - Christian College Geelong Bellarine Campus OSHC,DRYSDALE,3222,49,Working Towards NQS,2974,182
Camp Australia - St Margaret Mary's OSHC,SPOTSWOOD,3025,45,Working Towards NQS,2975,134
The Learning Sanctuary East Melbourne,JOLIMONT,3002,99,Working Towards NQS,2976,193
Cranbourne Christian Fellowship Centre Inc T/AS TurningPoint Family Church,CRANBOURNE,3977,60,Significant Improvement Required,2977,175
St Joseph Parish After School Care Benalla,BENALLA,3672,40,Meeting NQS,2978,199
Kids by the Bay Children's Centre,WILLIAMSTOWN,3016,81,Exceeding NQS,2979,171
St Mel's Outside School Hours Care,SHEPPARTON,3630,40,Working Towards NQS,2980,151
Play CC&K (Child Care & Kindergarten),BELMONT,3216,87,Exceeding NQS,2981,144
Camp Australia - Skye Primary School OSHC,SKYE,3977,60,Meeting NQS,2982,143
St John’s OSHCLUB Footscray,FOOTSCRAY,3011,42,Meeting NQS,2983,140
GEKA Carnegie Kindergarten,CARNEGIE,3163,33,Exceeding NQS,2984,149
Only About Children Moonee Ponds,MOONEE PONDS,3039,126,Meeting NQS,2985,116
Rosebud West Community Hub,ROSEBUD,3939,107,Exceeding NQS,2986,147
Cornish College OSHC - Extend,BANGHOLME,3175,45,Meeting NQS,2987,172
Camp Australia - Cranbourne West Primary School OSHC,CRANBOURNE WEST,3977,30,Meeting NQS,2988,149
Camp Australia - Southern Cross Grammar OSHC,CAROLINE SPRINGS,3023,60,Working Towards NQS,2989,112
"St Francis of Assisi, Tarneit OSHC - Extend",TARNEIT,3029,60,2990,138
Featherbrook Kindergarten,POINT COOK,3030,112,Exceeding NQS,2991,154
Camp Australia - Keysborough Primary School OSHC,SPRINGVALE SOUTH,3172,60,Meeting NQS,2992,164
Camp Australia - Deer Park West Primary School OSHC,DEER PARK,3023,60,Meeting NQS,2993,181
St Patrick's After School Care Program,MENTONE,3194,60,Exceeding NQS,2994,185
St Patrick's PS (Geelong West) OSHC - Extend,GEELONG WEST,3218,50,Meeting NQS,2995,163
Camp Australia - St Cecilia's Primary School OSHC,GLEN IRIS,3146,69,Meeting NQS,2996,163
Camp Australia - St Anne's Park Orchards OSHC,PARK ORCHARDS,3114,45,Meeting NQS,2997,145
Big Childcare - Caulfield Grammar Malvern  OSHC,GLEN IRIS,3146,75,Meeting NQS,2998,165
St Bernards OSHCLUB,BACCHUS MARSH,3340,50,Working Towards NQS,2999,102
Mount Evelyn Christian School Kindergarten,MOUNT EVELYN,3796,56,Exceeding NQS,3000,164
Camp Australia - St Mary's Primary School Geelong OSHC,GEELONG,3220,50,Meeting NQS,3001,192
Community Children - Moonee Ponds,MOONEE PONDS,3039,50,Exceeding NQS,3002,173
Bubup Wilam Aboriginal Child and Family Centre Inc.,THOMASTOWN,3074,82,Exceeding NQS,3003,103
Carlisle Park Kindergarten,CRANBOURNE,3977,106,Meeting NQS,3004,114
Hallam Kindergarten,HALLAM,3803,57,Meeting NQS,3005,175
Minnows Aspendale Gardens,ASPENDALE GARDENS,3195,68,Meeting NQS,3006,135
Lady Forster Kindergarten,ELWOOD,3184,49,Exceeding NQS,3007,140
FedUni Children's Centre at SMB,BALLARAT,3350,85,Meeting NQS,3008,191
Falls Creek Child Care,FALLS CREEK,3699,16,Meeting NQS,3009,192
Belgrave Heights Christian School Early Learning Centre,BELGRAVE HEIGHTS,3160,44,Exceeding NQS,3010,150
Outback Kids Child Care Centre,MILDURA,3500,140,Meeting NQS,3011,116
Minaret Early Learning Centre,OFFICER,3809,17,Meeting NQS,3012,197
Point Cook Montessori Centre Pty Ltd,POINT COOK,3030,132,Exceeding NQS,3013,168
Nathalia Community Early Learning Centre,NATHALIA,3638,72,Working Towards NQS,3014,111
Doncaster Kindergarten,DONCASTER,3108,27,Working Towards NQS,3015,193
Early Years at MC Square,DONCASTER,3108,38,Meeting NQS,3016,133
Team Holiday - Mt Eliza,MOUNT ELIZA,3930,100,Meeting NQS,3017,102
Headstart Early Learning Centre Hughesdale,HUGHESDALE,3166,140,Meeting NQS,3018,139
Marriott Waters Kindergarten,LYNDHURST,3975,111,Exceeding NQS,3019,157
Menzies Creek Pre-School,MENZIES CREEK,3159,30,Meeting NQS,3020,187
Quality Kids,WALLAN,3756,85,Meeting NQS,3021,197
Balnarring Early Learning Centre,BALNARRING,3926,57,Meeting NQS,3022,125
Jenny's Early Learning Centre - Strathfieldsaye,STRATHFIELDSAYE,3551,137,Exceeding NQS,3023,167
St Kevin's Out of Hours School Care Centre,ORMOND,3204,64,Meeting NQS,3024,109
Upwey Preschool,UPWEY,3158,30,Exceeding NQS,3025,144
Bubup Nairm Children's Centre,ST KILDA,3182,116,Exceeding NQS,3026,135
Hollins Children's Centre,PAKENHAM,3810,99,Meeting NQS,3027,136
Quantin Binnah/ St Leo the Great,ALTONA NORTH,3025,60,Working Towards NQS,3028,168
Camp Australia - Tyabb Railway Station Primary School OSHC,TYABB,3913,48,Meeting NQS,3029,118
Phillip Island Early Learning Centre,COWES,3922,139,Exceeding NQS,3030,170
Tawonga Kindergarten,TAWONGA,3697,20,Exceeding NQS,3031,148
Hillsmeade Early Learning Centre,NARRE WARREN SOUTH,3805,180,Exceeding NQS,3032,109
SmartPlay Early Learners Benalla,BENALLA,3672,46,Meeting NQS,3033,196
Yallourn North Primary School,YALLOURN NORTH,3825,24,Meeting NQS,3034,106
Our House Early Learning World,FRANKSTON,3199,43,Meeting NQS,3035,159
Carey St Kindergarten,ARARAT,3377,30,Exceeding NQS,3036,171
Wallaby Childcare Epping,EPPING,3076,159,Exceeding NQS,3037,140
Merbein P-10 College OSHC,MERBEIN,3505,15,Working Towards NQS,3038,126
Ballarat Specialist School - Early Learning Centre,LAKE GARDENS,3355,28,Exceeding NQS,3039,173
325 Early Education Craigieburn,CRAIGIEBURN,3064,38,Working Towards NQS,3040,180
Dallas Kindergarten @ Dallas Brooks Community Primary School,DALLAS,3047,33,Exceeding NQS,3041,107
Tullamarine Early Learning Centre,TULLAMARINE,3043,95,Meeting NQS,3042,181
Camp Australia - St Bernadette's Primary School OSHC,SUNSHINE NORTH,3020,50,Meeting NQS,3043,156
Honey Beez Early Learning Centre,BAYSWATER,3153,55,Meeting NQS,3044,161
Buckets Early Learning Centre,BENTLEIGH EAST,3165,128,Exceeding NQS,3045,121
Camp Australia - Geelong Lutheran College OSHC,ARMSTRONG CREEK,3217,35,Exceeding NQS,3046,157
Maranatha Early Learning Centre - Casey,DOVETON,3177,28,Exceeding NQS,3047,195
Maranatha Early Learning Centre - Cardinia,OFFICER,3809,30,Exceeding NQS,3048,169
Headstart Early Learning Centre Carnegie,CARNEGIE,3163,120,Meeting NQS,3049,192
Shine Bright Marong Kindergarten,MARONG,3515,44,Meeting NQS,3050,130
Great Beginnings Pakenham,PAKENHAM,3810,160,Meeting NQS,3051,161
Lightning Reef YMCA Early Learning Centre,NORTH BENDIGO,3550,201,Working Towards NQS,3052,105
Windermere Early Learning Centre,FRANKSTON,3199,76,Meeting NQS,3053,108
Bay City Early Learning Centre,GEELONG,3220,103,Exceeding NQS,3054,115
Alpine View Children's Centre,BRIGHT,3741,123,Meeting NQS,3055,167
Guardian Childcare & Education Blackburn North,BLACKBURN,3130,58,Exceeding NQS,3056,166
Quantin Binnah / Our Lady of the Southern Cross,WYNDHAM VALE,3024,75,Exceeding NQS,3057,105
Lamdeni School Inc,ELSTERNWICK,3185,139,Exceeding NQS,3058,193
Jacaranda Preschool - Nebel Street,LALOR,3075,28,Exceeding NQS,3059,170
Somerville Kindergarten Inc,SOMERVILLE,3912,38,Exceeding NQS,3060,139
The Basin OSHClub,THE BASIN,3154,66,Meeting NQS,3061,198
Genazzano FCJ College,KEW,3101,40,Exceeding NQS,3062,172
Camp Australia - Footscray North Primary School OSHC,FOOTSCRAY,3011,80,Meeting NQS,3063,172
School Support Services Highton OSHC Program,HIGHTON,3216,50,Meeting NQS,3064,122
Glenroy Central Kindergarten,GLENROY,3046,33,Meeting NQS,3065,102
Camp Australia - Lakeside College OSHC,PAKENHAM,3810,45,Meeting NQS,3066,107
Barrow Street Montessori Centre,COBURG,3058,44,Exceeding NQS,3067,100
Upfield Kindergarten@Dallas Brooks Community Primary School,DALLAS,3047,33,Exceeding NQS,3068,162
Bonbeach PS TheirCare,BONBEACH,3196,70,Meeting NQS,3069,151
Camp Australia - Alamanda K-9 College OSHC,POINT COOK,3030,198,Working Towards NQS,3070,121
Noble Park OSHC,NOBLE PARK,3174,24,Meeting NQS,3071,192
Kids & Co. Early Learning Centre,DOCKLANDS,3008,130,Meeting NQS,3072,175
Tarneit Central Kindergarten,TARNEIT,3029,99,Exceeding NQS,3073,165
O'Shannessy Early Learning Centre,PAKENHAM,3810,90,Meeting NQS,3074,176
Newport Lakes Childcare & Early Learning,NEWPORT,3015,65,Exceeding NQS,3075,180
Camp Australia - Erasmus School OSHC,HAWTHORN,3122,30,Meeting NQS,3076,115
Camp Australia - Aireys Inlet Primary School OSHC,AIREYS INLET,3231,30,Meeting NQS,3077,169
Dederang Primary School Care,DEDERANG,3691,14,Meeting NQS,3078,106
Camp Australia - Frankston Heights Primary School OSHC,FRANKSTON,3199,48,Meeting NQS,3079,187
Team Holiday - GESAC,BENTLEIGH EAST,3165,100,Meeting NQS,3080,186
Big Childcare - Tarneit P-9 College OSHC,TARNEIT,3029,150,Exceeding NQS,3081,140
Big Childcare - Reservoir East PS OSHC,RESERVOIR,3073,30,Meeting NQS,3082,167
Kiddy Palace Learning Centre,MERNDA,3754,38,Working Towards NQS,3083,175
Yarragon Early Learning Centre and Primary School Outside School Hours Care,YARRAGON,3823,48,Working Towards NQS,3084,188
Dala Yooro,BAIRNSDALE,3875,99,Meeting NQS,3085,109
Coles Holiday Program CommunityOSH,HAWTHORN EAST,3123,80,Meeting NQS,3086,142
Creative Garden Early Learning Pakenham,PAKENHAM,3810,121,Working Towards NQS,3087,100
Westbreen PS OSHC - Extend,PASCOE VALE,3044,30,Meeting NQS,3088,181
Victory Lutheran College TheirCare,WEST WODONGA,3690,24,Meeting NQS,3089,138
Alef Early Learning Centre,ST KILDA EAST,3183,40,Meeting NQS,3090,192
Kindy Patch Lilydale,LILYDALE,3140,48,Meeting NQS,3091,165
Alto Early Learning,LANGWARRIN,3910,56,Meeting NQS,3092,146
Torquay Early Learning Centre,TORQUAY,3228,115,Exceeding NQS,3093,155
Fawkner Kindergarten,FAWKNER,3060,44,Meeting NQS,3094,133
Early Learning Centre Mernda,MERNDA,3754,120,Meeting NQS,3095,181
OSHClub Gembrook,GEMBROOK,3783,32,Meeting NQS,3096,135
Avoca Preschool,AVOCA,3467,66,Exceeding NQS,3097,109
First Grammar Epping,EPPING,3076,120,Meeting NQS,3098,134
Camp Australia - St Brigid's Primary School Officer OSHC,OFFICER,3809,50,Meeting NQS,3099,158
Nido Early School Dandenong South,DANDENONG SOUTH,3175,80,Working Towards NQS,3100,114
Camp Australia - Monash University Vacation Care,CLAYTON,3168,39,Meeting NQS,3101,156
St James OSHClub,BRIGHTON,3186,45,Meeting NQS,3102,132
Team Holiday - Mt Martha,MOUNT MARTHA,3934,52,Meeting NQS,3103,117
Camp Australia - Frankston Primary School OSHC,FRANKSTON,3199,61,Meeting NQS,3104,171
Little Beacons Learning Centre,PAKENHAM,3810,235,Exceeding NQS,3105,138
York Street Kindergarten at Glenroy West Primary School,GLENROY,3046,33,Meeting NQS,3106,185
Rivercrest Early Learning Centre,CLYDE NORTH,3978,100,Exceeding NQS,3107,140
Camp Australia - Flinders Christian College OSHC,CARRUM DOWNS,3201,75,Working Towards NQS,3108,132
TeamKids - Ruskin Park Primary,CROYDON,3136,75,Meeting NQS,3109,134
Alamanda Kindergarten,POINT COOK,3030,99,Exceeding NQS,3110,151
Future Super Stars ELC Sunshine Pty Ltd,SUNSHINE WEST,3020,40,Working Towards NQS,3111,197
Acacia Children's Centre - St Albans,ST ALBANS,3021,68,Exceeding NQS,3112,199
Kathleen Millikan Centre,CASTERTON,3311,73,Exceeding NQS,3113,106
Little Stars at Southern Cross,DOCKLANDS,3008,60,Meeting NQS,3114,183
Waterford Rise Early Learning Centre,WARRAGUL,3820,114,Meeting NQS,3115,199
Henry Family Children's Centre,PAKENHAM,3810,66,Meeting NQS,3116,131
Bug-A-Lugs Indoor Play Centre,KYNETON,3444,46,Exceeding NQS,3117,196
Bubup Womindjeka Family and Children's Centre,PORT MELBOURNE,3207,155,Meeting NQS,3118,184
Connie Benn Early Learning Centre,FITZROY,3065,109,Meeting NQS,3119,112
Aurora School Community Kindergarten,BLACKBURN SOUTH,3130,66,Exceeding NQS,3120,160
Camp Australia - Clyde Primary School OSHC,CLYDE,3978,40,Working Towards NQS,3121,106
Toolamba Preschool,TOOLAMBA,3614,54,Exceeding NQS,3122,118
Beechworth Montessori,BEECHWORTH,3747,60,Exceeding NQS,3123,123
Montessori Western Metro Education Centre,WERRIBEE,3030,20,Meeting NQS,3124,158
Newport Gardens Early Years Centre,NEWPORT,3015,149,Exceeding NQS,3125,156
Camp Australia - Ballarat Grammar School OSHC,WENDOUREE,3355,40,Working Towards NQS,3126,145
Koroit Kindergarten,KOROIT,3282,60,Working Towards NQS,3127,120
Only About Children Tarneit,TARNEIT,3029,143,Meeting NQS,3128,131
Camp Australia - Melton Christian College OSHC,MELTON SOUTH,3338,14,Exceeding NQS,3129,194
Youth Leadership - St Kevins Catholic Primary School OSHC,TEMPLESTOWE LOWER,3107,24,Exceeding NQS,3130,145
Rangebank Primary School OSHC,CRANBOURNE,3977,90,Meeting NQS,3131,106
Dandenong South Primary Kindergarten,DANDENONG,3175,50,Exceeding NQS,3132,134
Goodstart Early Learning Melbourne - Flinders Street,MELBOURNE,3000,85,Meeting NQS,3133,147
Hope Carrum Downs,CARRUM DOWNS,3201,171,Meeting NQS,3134,173
Yarralinda Early Learning Centre,MOOROOLBARK,3138,30,Exceeding NQS,3135,129
Boorai Centre Ocean Grove,OCEAN GROVE,3226,203,Exceeding NQS,3136,107
Guardian Childcare & Education Abbotsford,ABBOTSFORD,3067,120,Exceeding NQS,3137,149
Brunswick Montessori Children's House,BRUNSWICK WEST,3055,30,Meeting NQS,3138,104
Glenroy West Kindergarten,GLENROY,3046,28,Meeting NQS,3139,150
Arbourlea Kindergarten,CRANBOURNE NORTH,3977,90,Exceeding NQS,3140,123
Tallygaroopna Primary School OSH Care,TALLYGAROOPNA,3634,15,Meeting NQS,3141,101
St Joseph's PS (Northcote) OSHC - Extend,NORTHCOTE,3070,28,Meeting NQS,3142,168
Youth Leadership Victoria - St Charles Borromeo Catholic Primary School OSHC,TEMPLESTOWE,3106,40,Meeting NQS,3143,147
The Hub Kindergarten,WANGARATTA,3677,44,Meeting NQS,3144,187
Being3 Kindergarten,BURWOOD,3125,48,Meeting NQS,3145,194
Penrose Promenade Kindergarten,TARNEIT,3029,73,Exceeding NQS,3146,166
Epping Views Kindergarten,EPPING,3076,69,Exceeding NQS,3147,140
Creative Garden Early Learning Point Cook,POINT COOK,3030,125,Meeting NQS,3148,171
Team Holiday - Burwood,BURWOOD,3125,80,Meeting NQS,3149,134
Creative Garden Early Learning Cheltenham,CHELTENHAM,3192,118,Working Towards NQS,3150,150
Banyan Fields Child and Family Centre,CARRUM DOWNS,3201,99,Exceeding NQS,3151,138
Birch Street Children and Family Centre,BAYSWATER,3153,33,Exceeding NQS,3152,124
St Agnes Primary School OSHC - Extend,HIGHETT,3190,45,Meeting NQS,3153,121
After The Bell Aus- Grahamvale PS,GRAHAMVALE,3631,45,Meeting NQS,3154,198
Wangaratta West Out of School Hours Care,WANGARATTA,3677,60,Meeting NQS,3155,108
Bethal Primary School Kindergarten,MEADOW HEIGHTS,3048,44,Meeting NQS,3156,137
Hazel Glen College Children's Programs,DOREEN,3754,382,Exceeding NQS,3157,108
Gumnuts Outside School Hours Care,SALE,3850,75,Meeting NQS,3158,158
3C Kidzcare Waverley,WANTIRNA SOUTH,3152,60,Working Towards NQS,3159,115
Rivercrest OSHClub,CLYDE NORTH,3978,100,Meeting NQS,3160,192
St Margaret Mary's PS OSHC - Extend,BRUNSWICK,3056,24,Meeting NQS,3161,165
St Mary of the Cross MacKillop PS OSHC - Extend,EPPING,3076,60,Working Towards NQS,3162,108
Avondale Heights Early Years Centre,AVONDALE HEIGHTS,3034,56,Exceeding NQS,3163,137
Mahogany Kindergarten,WARRNAMBOOL,3280,40,Exceeding NQS,3164,189
Our Lady of Lourdes PS OSHC - Extend,PRAHRAN,3181,24,Meeting NQS,3165,144
St Mary of the Cross OSHClub,POINT COOK,3030,70,Exceeding NQS,3166,163
Stepping Stones - St Bernard's OSHC,WANGARATTA,3677,35,Meeting NQS,3167,151
STARFISH EARLY LEARNING CENTRE (NUNAWADING),NUNAWADING,3131,120,Exceeding NQS,3168,132
Guardian Childcare & Education Point Cook South,POINT COOK,3030,144,Meeting NQS,3169,153
Nido Early School Cranbourne,CRANBOURNE,3977,81,Meeting NQS,3170,192
The Sanctuary At Hillside,HILLSIDE,3037,85,Meeting NQS,3171,182
The Geelong College Outside School Hours Care and Vacation Care Program,NEWTOWN,3220,40,Meeting NQS,3172,191
Newbury Child and Community Centre,CRAIGIEBURN,3064,132,Exceeding NQS,3173,134
Swan Childcare - Derrimut,DERRIMUT,3026,90,Working Towards NQS,3174,189
SMART KINDER,SYDENHAM,3037,59,Working Towards NQS,3175,158
Cranbourne Park PS TheirCare,CRANBOURNE,3977,60,Working Towards NQS,3176,137
Ilim Learning Sanctuary - Glenroy,GLENROY,3046,87,Meeting NQS,3177,171
North Edge Child Care Centre,WARRNAMBOOL,3280,103,Working Towards NQS,3178,136
Lyrebird Early Learning Centre,CARRUM DOWNS,3201,70,Exceeding NQS,3179,163
Elements Child Care and Early Learning Centre,BELMONT,3216,124,Exceeding NQS,3180,189
Mitchell Street Early Learning Centre,BELMONT,3216,130,Working Towards NQS,3181,105
Story House Early Learning Black Rock,BLACK ROCK,3193,73,Meeting NQS,3182,148
Youth Leadership Victoria Clayton South,CLAYTON SOUTH,3169,30,Working Towards NQS,3183,197
Camp Australia - Bayside Christian College OSHC,LANGWARRIN SOUTH,3911,30,Working Towards NQS,3184,144
St Augustine's After School Care,FRANKSTON SOUTH,3199,80,Meeting NQS,3185,106
Mentone Childcare & Kindergarten,MENTONE,3194,117,Working Towards NQS,3186,182
Guardian Childcare & Education St Kilda North,MELBOURNE,3004,140,Meeting NQS,3187,113
Oberon PS OSHC - Extend,BELMONT,3216,40,Meeting NQS,3188,149
3C Kidz Care Chairo,PAKENHAM,3810,75,Working Towards NQS,3189,165
Team Holiday - Oakleigh,OAKLEIGH,3166,60,Meeting NQS,3190,192
After The Bell Aus- Mater Christi College,BELGRAVE,3160,45,Meeting NQS,3191,199
Camp Australia - St Thomas the Apostle Catholic Primary School OSHC,CRANBOURNE EAST,3977,40,Meeting NQS,3192,190
Echuca Primary YMCA Outside School Hours Care,ECHUCA,3564,45,Working Towards NQS,3193,189
Child's Play Tarneit,TARNEIT,3029,132,Exceeding NQS,3194,157
Merkaz Bentleigh,BENTLEIGH,3204,15,Working Towards NQS,3195,157
Jenny's Early Learning Centre - Bendigo CBD Hospital,BENDIGO,3550,104,Exceeding NQS,3196,193
Dimboola Early Learning Centre,DIMBOOLA,3414,45,Working Towards NQS,3197,130
Mansfield Community Cubbyhouse,MANSFIELD,3722,50,Exceeding NQS,3198,157
Bambini Early Learning Centre Newtown,NEWTOWN,3220,92,Exceeding NQS,3199,142
Bambini Early Learning Centre RCH,PARKVILLE,3052,124,Meeting NQS,3200,131
Glen Iris Childcare & Kindergarten,GLEN IRIS,3146,82,Meeting NQS,3201,115
Moolap Primary School OSHC - Extend,MOOLAP,3224,24,Meeting NQS,3202,107
Kids Club Early Learning Centre,SPRINGVALE SOUTH,3172,38,Meeting NQS,3203,117
Team Holiday - Aspendale,ASPENDALE,3195,100,Meeting NQS,3204,142
Waverley Meadows CommunityOSH,WHEELERS HILL,3150,60,Meeting NQS,3205,168
Team Holiday - Elwood,ELWOOD,3184,120,Meeting NQS,3206,146
After The Bell Aus- Drouin PS,DROUIN,3818,45,Meeting NQS,3207,190
Sparrow Early Learning Saltwater,POINT COOK,3030,114,Working Towards NQS,3208,131
The Learning Sanctuary Brunswick,BRUNSWICK EAST,3057,90,Meeting NQS,3209,140
Camp Australia - Moorooduc Primary School OSHC,MOOROODUC,3933,76,Meeting NQS,3210,170
Charles La Trobe College (La Trobe Campus) OSHC - Extend,MACLEOD WEST,3085,24,Meeting NQS,3211,166
Bug-A-Lugs OSHC,WOODEND,3442,68,Meeting NQS,3212,171
FROEBEL Fitzroy North,FITZROY NORTH,3068,69,Exceeding NQS,3213,194
Monterosso Early Learning,RED HILL,3937,40,Meeting NQS,3214,125
Bop Bop Karrong Barwon Heads (Kornoo),BARWON HEADS,3227,99,Exceeding NQS,3215,187
Genius Learning - Maddingley,MADDINGLEY,3340,103,Working Towards NQS,3216,117
Diggers Rest PS TheirCare,DIGGERS REST,3427,37,Working Towards NQS,3217,111
Castlemaine YMCA Outside School Hours Care,CAMPBELLS CREEK,3451,45,Working Towards NQS,3218,193
PINES LEARNING,DONCASTER EAST,3109,28,Meeting NQS,3219,183
Oxley Kids,CHIRNSIDE PARK,3116,161,Exceeding NQS,3220,162
Grovedale Child and Family Centre,GROVEDALE,3216,99,Exceeding NQS,3221,149
Norlane Child and Family Centre,NORLANE,3214,99,Exceeding NQS,3222,102
Leopold Child and Family Centre,LEOPOLD,3224,132,Exceeding NQS,3223,167
YMCA Whittlesea - Galada Kindergarten,EPPING NORTH,3076,99,Meeting NQS,3224,161
Koala Childcare & Early Learning Centre Warrnambool,WARRNAMBOOL,3280,162,Meeting NQS,3225,192
Murray Valley Aboriginal Early Learning Centre,ROBINVALE,3549,95,Meeting NQS,3226,192
Kids on Campus Mitta Mitta,MITTA MITTA,3701,20,Meeting NQS,3227,102
Parkdale Family and Children's Centre,MORDIALLOC,3195,159,Exceeding NQS,3228,176
Edithvale Family and Children's Centre,EDITHVALE,3196,120,Exceeding NQS,3229,132
Big Childcare - Wyndham Vale Primary School OSHC,WYNDHAM VALE,3024,150,Exceeding NQS,3230,165
Team Holiday - Tintern Grammar,RINGWOOD EAST,3135,63,Working Towards NQS,3231,106
MyCentre Childcare,BROADMEADOWS,3047,88,Working Towards NQS,3232,114
Guardian Childcare & Education Caulfield,CAULFIELD NORTH,3161,120,Meeting NQS,3233,194
Matrix Early Learning Fawkner,FAWKNER,3060,96,Meeting NQS,3234,132
Footscray West PS TheirCare,WEST FOOTSCRAY,3012,115,Exceeding NQS,3235,174
Lonsdale House Outside School Hours Care Program,QUEENSCLIFF,3225,40,Exceeding NQS,3236,197
Club 1878,NERRINA,3350,24,Working Towards NQS,3237,130
Upper Beaconsfield McBride Road Kindergarten,BEACONSFIELD UPPER,3808,26,Exceeding NQS,3238,155
Quantin Binnah - St John the Apostle PS,TARNEIT,3029,60,Meeting NQS,3239,176
Keon Park Children's Hub,RESERVOIR,3073,68,Meeting NQS,3240,159
Kelly Club OSHC Dinjerra Primary School,BRAYBROOK,3019,30,Meeting NQS,3241,192
Oakhill Family Centre,RESERVOIR,3073,117,Meeting NQS,3242,181
Clayton South Kindergarten,CLAYTON SOUTH,3169,71,Exceeding NQS,3243,108
Trinity Catholic School OSHC - Extend,RICHMOND,3121,40,Meeting NQS,3244,194
Laharum Preschool,LAHARUM,3401,13,Meeting NQS,3245,125
Donald Children's Centre,DONALD,3480,60,Meeting NQS,3246,127
Camp Australia - Lighthouse Christian College OSHC,KEYSBOROUGH,3173,45,Meeting NQS,3247,195
Jindi Kindergarten and Extended Care,MERNDA,3754,99,Exceeding NQS,3248,163
Portland YMCA,PORTLAND,3305,30,Working Towards NQS,3249,170
Bright Early Learning Centre (Glen Waverley),GLEN WAVERLEY,3150,71,Working Towards NQS,3250,140
Autumn Place Kindergarten,DOVETON,3177,66,Exceeding NQS,3251,181
MCM Early Years Hub Doreen,DOREEN,3754,120,Meeting NQS,3252,137
Camp Australia - St Paul the Apostle Catholic Primary School OSHC,DOREEN,3754,55,Meeting NQS,3253,173
Camp Australia - St Clare’s Catholic Primary School Truganina OSHC,TRUGANINA,3029,60,Meeting NQS,3254,179
Botanica Springs Kindergarten,BROOKFIELD,3338,99,Meeting NQS,3255,182
Kelly Club OSHC Albion North Primary School,SUNSHINE NORTH,3020,34,Meeting NQS,3256,113
Big Childcare - Arnold's Creek Primary School OSHC,ARNOLDS CREEK,3337,150,Exceeding NQS,3257,140
Camp Australia - Truganina P-9 College OSHC,TRUGANINA,3029,86,Working Towards NQS,3258,155
Big Childcare - Heathdale Christian College OSHC,WERRIBEE,3030,165,Meeting NQS,3259,149
Norwood Kindergarten,RINGWOOD,3134,66,Exceeding NQS,3260,175
Camp Australia - St Clare's Primary School Pakenham OSHC,OFFICER,3809,68,Meeting NQS,3261,144
Bridge Road Kindergarten,MELTON SOUTH,3338,99,Exceeding NQS,3262,113
Shepparton East Primary School OSH Care,SHEPPARTON EAST,3631,38,Meeting NQS,3263,199
Miners Rest Kindergarten,MINERS REST,3352,100,Meeting NQS,3264,175
Our Happy Haven,PAKENHAM,3810,30,Meeting NQS,3265,163
Grovedale PS OSHC - Extend,GROVEDALE,3216,24,Meeting NQS,3266,151
Goodstart Early Learning Waurn Ponds,WAURN PONDS,3216,122,Meeting NQS,3267,177
Selandra Kindergarten,CLYDE NORTH,3978,127,Exceeding NQS,3268,162
Midlands Kindergarten,BALLARAT NORTH,3350,66,Meeting NQS,3269,151
ST CLARE'S EARLY LEARNING CENTRE,OFFICER,3809,66,Meeting NQS,3270,190
Kardinia Childcare and Kindergarten Warrnambool,DENNNINGTON,3280,98,Exceeding NQS,3271,186
3C Kidz Care MECS,MONTROSE,3765,30,Meeting NQS,3272,156
Starfish Early Learning Centre (Springvale),SPRINGVALE,3171,108,Meeting NQS,3273,117
Hurstbridge Children's Centre,HURSTBRIDGE,3099,65,Meeting NQS,3274,124
Youth Leadership Victoria Doveton College,DOVETON,3177,30,Meeting NQS,3275,170
Melton City Council Vacation Care,MELTON SOUTH,3338,80,Meeting NQS,3276,168
Darul Ulum College Child Care,FAWKNER,3060,25,Meeting NQS,3277,193
Ferntree Gully 3 Year Old Preschool,FERNTREE GULLY,3156,25,Meeting NQS,3278,173
Yara Childcare Centres,TRUGANINA,3029,120,Working Towards NQS,3279,136
Malmsbury Primary School,MALMSBURY,3446,15,Working Towards NQS,3280,165
Kinder at Flinders,CARRUM DOWNS,3201,44,Meeting NQS,3281,196
Only About Children Armadale,ARMADALE,3143,90,Meeting NQS,3282,139
Only About Children Hampton,HAMPTON,3188,59,Exceeding NQS,3283,106
Camp Australia - Flinders Christian College Tyabb Campus OSHC,TYABB,3913,50,Meeting NQS,3284,191
Pink and Blue Early Learning Pty Ltd,ECHUCA,3564,171,Meeting NQS,3285,183
Drouin Holiday Program,DROUIN,3818,60,Meeting NQS,3286,169
Great Beginnings Brookfield,BROOKFIELD,3338,103,Meeting NQS,3287,140
Pelican Childcare Newbury Boulevard,CRAIGIEBURN,3064,119,Meeting NQS,3288,114
Team Holiday - Highton,HIGHTON,3216,100,Meeting NQS,3289,149
